household_key,alert_day,window_end,returned_after_alert,churned,high_value,campaign_in_window,redeemed_in_window,home_store,alert_week,end_week,promo_in_window
2232,453,474,True,False,False,False,False,443,65,68,True
2233,349,350,True,False,True,True,False,369,50,50,True
2234,393,396,True,False,True,False,False,316,57,57,True
2235,360,367,True,False,False,False,False,375,52,53,True
2236,349,352,True,False,False,False,False,448,50,51,True
2237,433,434,True,False,False,True,False,429,62,62,True
2238,349,350,True,False,False,False,False,340,50,50,True
2240,384,392,True,False,False,True,False,410,55,56,True
2241,545,550,True,False,False,False,False,296,78,79,True
2242,349,369,True,False,False,False,False,327,50,53,True
2244,374,377,True,False,False,False,False,372,54,54,True
2245,355,363,True,False,False,False,False,380,51,52,True
2247,381,408,True,False,False,False,False,364,55,59,True
2250,413,417,True,False,False,False,False,381,59,60,True
2252,452,453,True,False,False,False,False,323,65,65,True
2257,427,428,True,False,False,False,False,315,61,62,True
2258,463,474,True,False,False,False,False,433,67,68,True
2260,349,367,True,False,True,False,False,372,50,53,True
2261,479,480,True,False,True,True,False,429,69,69,True
2262,377,378,True,False,False,False,False,446,54,54,False
2263,361,363,True,False,False,True,False,31401,52,52,True
2264,371,376,True,False,True,False,False,442,53,54,True
2266,472,477,True,False,True,False,False,381,68,69,True
2267,369,414,True,False,False,False,False,379,53,60,True
2268,349,374,True,False,False,False,False,335,50,54,True
2269,435,438,True,False,False,True,False,356,63,63,True
2270,374,381,True,False,False,True,False,372,54,55,True
2271,539,557,True,False,False,False,False,436,77,80,True
2273,411,440,True,False,False,True,False,402,59,63,True
2274,349,399,True,False,False,True,False,329,50,57,True
2276,356,362,True,False,False,False,False,292,51,52,True
2277,366,370,True,False,True,False,False,296,53,53,True
2278,367,368,True,False,False,False,False,439,53,53,True
2279,505,509,True,False,False,False,False,367,73,73,True
2280,369,373,True,False,True,True,False,438,53,54,True
2282,349,353,True,False,False,False,False,333,50,51,True
2284,367,378,True,False,True,False,False,432,53,54,True
2285,349,446,True,False,False,False,False,367,50,64,True
2286,349,423,True,False,False,False,False,443,50,61,True
2287,349,410,True,False,False,False,False,403,50,59,True
2288,349,361,True,False,False,False,False,414,50,52,True
2289,356,358,True,False,False,False,False,31742,51,52,True
2290,373,394,True,False,False,False,False,345,54,57,True
2291,357,389,True,False,False,False,False,402,51,56,True
2293,353,356,True,False,False,False,False,404,51,51,True
2294,353,357,True,False,True,True,False,362,51,51,True
2295,426,428,True,False,True,True,False,403,61,62,True
2296,386,390,True,False,True,False,False,368,56,56,True
2297,388,390,True,False,False,False,False,446,56,56,False
2298,354,358,True,False,False,False,False,421,51,52,True
2299,349,359,True,False,False,False,False,446,50,52,True
2300,360,363,True,False,False,False,False,362,52,52,True
2301,409,411,True,False,True,True,False,313,59,59,True
2302,384,386,True,False,False,False,False,404,55,56,True
2303,354,364,True,False,False,False,False,32004,51,52,True
2304,349,443,True,False,False,False,False,433,50,64,True
2305,378,380,True,False,True,True,False,414,54,55,True
2307,431,432,True,False,True,True,False,346,62,62,True
2310,369,376,True,False,False,False,False,297,53,54,True
2311,393,412,True,False,False,False,False,323,57,59,True
2312,358,363,True,False,True,False,False,442,52,52,True
2314,494,495,True,False,True,False,False,450,71,71,True
2316,350,361,True,False,False,True,False,322,50,52,False
2317,406,409,True,False,True,True,False,372,58,59,True
2318,350,352,True,False,True,True,False,381,50,51,True
2319,349,368,True,False,False,False,False,427,50,53,True
2322,420,423,True,False,True,True,False,369,60,61,True
2324,356,358,True,False,False,True,False,32004,51,52,True
2327,437,444,True,False,False,True,False,341,63,64,True
2328,358,360,True,False,True,True,False,406,52,52,True
2329,353,356,True,False,False,False,False,427,51,51,True
2330,393,394,True,False,False,False,False,327,57,57,True
2331,541,548,True,False,False,True,False,341,78,79,True
2334,359,360,True,False,True,True,False,356,52,52,True
2336,349,355,True,False,False,True,False,293,50,51,True
2337,399,400,True,False,True,True,False,354,57,58,True
2338,356,361,True,False,False,False,False,380,51,52,True
2340,429,430,True,False,False,False,False,345,62,62,True
2341,350,354,True,False,True,True,False,439,50,51,True
2343,371,377,True,False,False,True,False,369,53,54,True
2344,353,358,True,False,False,False,False,410,51,52,True
2345,419,510,True,False,False,True,False,374,60,73,True
2346,473,514,True,False,False,False,False,341,68,74,True
2348,349,630,True,False,False,False,False,439,50,90,True
2349,349,357,True,False,False,False,False,380,50,51,True
2350,457,469,True,False,False,True,False,363,66,67,True
2351,534,535,True,False,True,True,False,406,77,77,True
2354,356,357,True,False,False,False,False,361,51,51,True
2356,363,373,True,False,False,True,False,356,52,54,True
2357,349,372,True,False,False,False,False,321,50,54,False
2358,349,357,True,False,False,False,False,306,50,51,True
2359,373,376,True,False,False,False,False,300,54,54,True
2360,377,378,True,False,True,True,False,323,54,54,True
2361,474,476,True,False,False,False,False,333,68,68,True
2362,349,361,True,False,False,False,False,300,50,52,True
2363,380,383,True,False,False,False,False,295,55,55,False
2364,361,363,True,False,True,False,False,673,52,52,False
2366,461,469,True,False,False,False,False,422,66,67,True
2367,427,437,True,False,True,True,False,310,61,63,True
2369,375,378,True,False,False,False,False,406,54,54,True
2370,364,367,True,False,False,False,False,406,52,53,True
2371,352,357,True,False,False,True,False,31642,51,51,True
2372,365,372,True,False,False,False,False,448,53,54,True
2373,377,384,True,False,False,False,False,2975,54,55,False
2374,387,392,True,False,True,False,False,381,56,56,True
2375,360,363,True,False,False,False,False,364,52,52,True
2376,524,527,True,False,False,True,False,341,75,76,True
2377,405,411,True,False,False,False,False,361,58,59,True
2378,365,366,True,False,False,False,False,401,53,53,True
2379,361,371,True,False,False,False,False,367,52,53,True
2381,354,357,True,False,False,False,False,367,51,51,True
2382,412,419,True,False,False,False,False,375,59,60,True
2385,415,417,True,False,False,True,False,310,60,60,True
2386,354,374,True,False,False,False,False,443,51,54,True
2388,376,397,True,False,False,True,False,369,54,57,True
2389,457,468,True,False,False,False,False,296,66,67,True
2390,360,379,True,False,False,False,False,298,52,55,True
2391,349,369,True,False,False,False,False,341,50,53,True
2393,533,538,True,False,False,False,False,447,77,77,True
2394,381,396,True,False,False,False,False,321,55,57,True
2395,390,397,True,False,True,True,False,31782,56,57,True
2396,375,608,True,False,False,False,False,321,54,87,True
2398,349,382,True,False,False,False,False,304,50,55,True
2400,349,352,True,False,True,False,False,318,50,51,True
2405,377,384,True,False,False,False,False,318,54,55,True
2406,454,466,True,False,False,True,False,402,65,67,True
2407,391,392,True,False,False,False,False,429,56,56,True
2408,359,471,True,False,False,False,False,322,52,68,True
2410,452,457,True,False,False,True,False,315,65,66,True
2411,392,419,True,False,False,True,False,363,56,60,True
2412,382,383,True,False,True,False,False,292,55,55,True
2415,349,406,True,False,False,False,False,446,50,58,True
2416,411,413,True,False,False,True,False,364,59,59,True
2418,382,458,True,False,False,False,False,298,55,66,True
2419,390,393,True,False,False,False,False,335,56,57,True
2420,355,362,True,False,False,True,False,319,51,52,True
2421,349,351,True,False,True,False,False,400,50,51,True
2423,508,532,True,False,False,True,False,355,73,76,True
2424,423,427,True,False,False,True,False,31742,61,61,True
2425,432,433,True,False,True,True,False,389,62,62,True
2427,377,378,True,False,True,True,False,292,54,54,True
2429,358,372,True,False,False,True,False,356,52,54,True
2430,398,410,True,False,False,True,False,334,57,59,True
2431,389,407,True,False,False,False,False,340,56,59,True
2432,431,436,True,False,False,True,False,356,62,63,True
2433,361,375,True,False,False,False,False,443,52,54,True
2434,392,399,True,False,False,False,False,313,56,57,True
2436,417,497,True,False,False,False,False,433,60,71,True
2437,376,378,True,False,True,False,False,32004,54,54,True
2438,350,368,True,False,False,False,False,721,50,53,False
2439,349,354,True,False,False,False,False,446,50,51,True
2440,388,408,True,False,False,False,False,300,56,59,True
2441,349,350,True,False,False,True,False,356,50,50,True
2442,349,388,True,False,False,False,False,370,50,56,True
2443,388,392,True,True,False,True,False,432,56,56,True
2445,350,365,True,False,True,True,False,315,50,53,True
2446,440,443,True,False,False,True,False,3001,63,64,False
2447,349,357,True,False,True,False,False,359,50,51,True
2448,357,367,True,False,True,True,False,362,51,53,True
2449,384,393,True,False,True,False,False,315,55,57,True
2450,349,360,True,False,False,False,False,375,50,52,True
2451,364,368,True,False,True,True,False,299,52,53,True
2452,353,358,True,False,False,True,False,297,51,52,True
2453,385,405,True,False,False,True,False,32004,55,58,True
2456,350,362,True,False,False,False,False,289,50,52,True
2457,361,363,True,False,False,True,False,32004,52,52,True
2458,349,355,True,False,False,False,False,446,50,51,True
2459,402,403,True,False,True,True,False,292,58,58,True
2462,479,481,True,False,True,True,True,403,69,69,True
2464,389,405,True,False,False,False,False,2882,56,58,False
2465,358,368,True,False,False,False,False,297,52,53,True
2466,393,417,True,False,False,True,False,343,57,60,True
2467,361,362,True,False,True,False,False,436,52,52,True
2468,436,438,True,False,False,False,False,310,63,63,True
2469,403,473,True,False,False,False,False,324,58,68,False
2470,357,362,True,False,False,False,False,304,51,52,True
2471,380,385,True,False,False,False,False,374,55,55,True
2474,351,354,True,False,False,False,False,309,51,51,True
2475,349,353,True,False,False,False,False,450,50,51,True
2477,360,430,True,False,False,True,False,375,52,62,True
2478,372,378,True,False,False,False,False,356,54,54,True
2479,396,397,True,False,True,True,False,406,57,57,True
2481,358,380,True,False,False,True,False,436,52,55,True
2482,354,374,True,False,False,False,False,379,51,54,True
2484,456,459,True,False,True,False,False,382,66,66,True
2485,349,353,True,False,False,False,False,370,50,51,True
2487,366,394,True,False,False,False,False,330,53,57,True
2488,368,369,True,False,False,False,False,324,53,53,True
2490,368,373,True,False,False,False,False,31642,53,54,True
2491,349,350,True,False,False,False,False,389,50,50,True
2492,349,358,True,False,False,False,False,384,50,52,True
2493,356,357,True,True,False,True,False,382,51,51,True
2494,368,399,True,False,False,False,False,333,53,57,True
2497,349,350,True,False,True,False,False,32004,50,50,True
2498,351,352,True,False,False,False,False,309,51,51,True
2499,349,355,True,False,False,False,False,447,50,51,True
